filter_type,ef,query_id,selectivity,selectivity_bucket,top_layer,total_visited,bottom_visited,bottom_visited_frac,layer_0_visited,layer_1_visited,layer_2_visited,layer_3_visited,layer_4_visited,layer_5_visited,layer_6_visited,layer_7_visited,layer_8_visited,layer_0_candidates,layer_1_candidates,layer_2_candidates,layer_3_candidates,layer_4_candidates,layer_5_candidates,layer_6_candidates,layer_7_candidates,layer_8_candidates
overlap,1000,345,0.428105,[0.1,0.5),8,13651,3087,0.226137,3087,0,0,4,1065,2891,2236,2504,1864,92,0,0,0,21,139,167,273,308
overlap,1000,346,0.831012,[0.5,1.0],8,14805,2625,0.177305,2625,0,0,1,625,2226,2182,3409,3737,70,0,0,0,4,52,118,315,441
overlap,1000,347,0.103168,[0.1,0.5),8,10335,3905,0.377842,3905,0,0,7,1198,2185,1230,1081,729,142,0,0,0,55,220,237,242,104
overlap,1000,348,0.87405,[0.5,1.0],8,14591,2717,0.186211,2717,0,0,3,806,2816,2468,3003,2778,47,0,0,0,12,62,114,307,458
overlap,1000,349,0.84058,[0.5,1.0],8,15150,2196,0.14495,2196,0,0,0,671,2278,2536,3699,3770,63,0,0,0,6,32,104,284,511
overlap,1000,350,0.722501,[0.5,1.0],8,12801,3414,0.266698,3414,0,0,1,1056,2751,1892,1846,1841,74,0,0,0,11,94,145,327,349
overlap,1000,351,0.730094,[0.5,1.0],8,14959,2716,0.181563,2716,0,0,0,797,3033,2622,3002,2789,85,0,0,0,10,78,100,320,407
overlap,1000,352,0.240857,[0.1,0.5),8,14901,2994,0.200926,2994,0,0,3,1294,3629,2823,2668,1490,111,0,0,0,30,185,178,300,196
overlap,1000,353,0.361036,[0.1,0.5),8,14983,2774,0.185143,2774,0,0,1,1245,3455,2659,3060,1789,67,0,0,0,20,117,175,330,291
overlap,1000,354,0.0654817,[0.01,0.1),8,9957,3867,0.38837,3867,0,0,18,1098,1894,1208,1205,667,166,0,0,1,55,198,223,268,89
overlap,1000,355,0.854415,[0.5,1.0],8,16044,1336,0.083271,1336,0,0,0,317,1665,2773,4852,5101,54,0,0,0,3,57,116,299,471
overlap,1000,356,0.776328,[0.5,1.0],8,14876,2548,0.171283,2548,0,0,0,811,2689,2686,3204,2938,61,0,0,0,10,69,143,286,431
overlap,1000,357,0.758637,[0.5,1.0],8,11257,3440,0.305588,3440,0,0,6,934,2277,1608,1581,1411,86,0,0,0,12,90,151,303,358
overlap,1000,358,0.810236,[0.5,1.0],8,13892,2960,0.213072,2960,0,0,0,603,1859,1898,3042,3530,73,0,0,0,7,45,112,278,485
overlap,1000,359,0.893237,[0.5,1.0],8,15011,2235,0.148891,2235,0,0,0,670,2429,2657,3587,3433,41,0,0,0,0,53,124,309,473
overlap,1000,360,0.81365,[0.5,1.0],8,14990,2320,0.15477,2320,0,0,1,604,2250,2454,3615,3746,69,0,0,0,7,70,120,257,477
overlap,1000,361,0.835786,[0.5,1.0],8,15641,1942,0.124161,1942,0,0,1,562,2190,2530,4123,4293,39,0,0,0,5,52,97,309,498
overlap,1000,362,0.0852588,[0.01,0.1),8,12128,4134,0.340864,4134,0,0,3,1329,2565,1613,1564,920,200,0,0,0,59,184,193,243,121
overlap,1000,363,0.858915,[0.5,1.0],8,14844,2420,0.163029,2420,0,0,0,630,2317,2450,3562,3465,44,0,0,0,4,58,119,340,435
overlap,1000,364,0.887403,[0.5,1.0],8,12523,3419,0.273018,3419,0,0,4,1074,2644,1819,1886,1677,52,0,0,0,13,64,157,303,411
overlap,1000,365,0.740555,[0.5,1.0],8,14514,2698,0.185889,2698,0,0,1,804,2658,2407,3127,2819,73,0,0,0,8,68,134,324,393
overlap,1000,366,0.47847,[0.1,0.5),8,14360,2835,0.197423,2835,0,0,0,922,2787,2418,2953,2445,76,0,0,0,20,107,171,296,330
overlap,1000,367,0.026731,[0.01,0.1),8,9407,4396,0.467312,4396,0,0,5,1083,1947,836,525,615,338,0,0,0,94,212,159,119,78
overlap,1000,368,0.817519,[0.5,1.0],8,15360,2321,0.151107,2321,0,0,4,791,3260,3052,3213,2719,44,0,0,0,5,68,145,307,431
overlap,1000,369,0.765634,[0.5,1.0],8,15029,2655,0.176658,2655,0,0,2,844,3173,2817,3060,2478,64,0,0,0,9,67,157,340,363
overlap,1000,370,0.756753,[0.5,1.0],8,13158,3487,0.26501,3487,0,0,0,903,2761,1978,2100,1929,105,0,0,0,10,77,160,314,334
overlap,1000,371,0.854415,[0.5,1.0],8,14958,2628,0.175692,2628,0,0,2,742,2813,2635,3266,2872,68,0,0,0,4,46,121,362,399
overlap,1000,372,0.840296,[0.5,1.0],8,15374,2121,0.13796,2121,0,0,0,663,2894,2819,3614,3263,45,0,0,0,1,47,119,307,481
overlap,1000,373,0.299882,[0.1,0.5),8,15249,2731,0.179094,2731,0,0,3,1363,3675,3012,2698,1767,64,0,0,0,19,141,197,302,277
overlap,1000,374,0.760672,[0.5,1.0],8,12410,3806,0.306688,3806,0,0,0,1030,2450,1585,1773,1766,80,0,0,0,18,97,149,292,364
overlap,1000,375,0.722501,[0.5,1.0],8,15405,2220,0.144109,2220,0,0,3,487,2275,2590,3834,3996,70,0,0,0,5,56,115,293,461
overlap,1000,376,0.769144,[0.5,1.0],8,15212,2230,0.146595,2230,0,0,3,915,3249,2998,3200,2617,51,0,0,0,7,75,147,322,398
overlap,1000,377,0.124445,[0.1,0.5),8,10738,3587,0.334047,3587,0,0,5,1071,2079,1415,1776,805,92,0,0,0,43,131,233,379,122
overlap,1000,378,0.782349,[0.5,1.0],8,14907,2514,0.168646,2514,0,0,0,798,2826,2680,3165,2924,46,0,0,0,7,66,138,318,425
overlap,1000,379,0.831012,[0.5,1.0],8,15804,1499,0.0948494,1499,0,0,1,575,2725,3228,4089,3687,34,0,0,0,2,41,145,325,453
overlap,1000,380,0.842719,[0.5,1.0],8,13005,3268,0.251288,3268,0,0,0,799,2456,1901,2356,2225,86,0,0,0,3,58,119,308,426
overlap,1000,381,0.745655,[0.5,1.0],8,13667,3518,0.257408,3518,0,0,1,1023,3149,2058,2114,1804,151,0,0,0,19,121,176,260,273
overlap,1000,382,0.722501,[0.5,1.0],8,15703,1691,0.107686,1691,0,0,0,684,3043,3254,3862,3169,46,0,0,0,5,82,154,326,387
overlap,1000,383,0.735251,[0.5,1.0],8,14613,2788,0.190789,2788,0,0,0,1174,3487,2530,2532,2102,43,0,0,0,10,84,157,344,362
overlap,1000,384,0.722501,[0.5,1.0],8,14482,2756,0.190305,2756,0,0,1,920,3015,2563,2850,2377,76,0,0,0,13,91,180,321,319
overlap,1000,385,0.545089,[0.5,1.0],8,15158,2557,0.16869,2557,0,0,0,875,2800,2763,3474,2689,67,0,0,0,15,74,145,322,377
overlap,1000,386,0.448191,[0.1,0.5),8,13042,3823,0.29313,3823,0,0,5,1373,2884,1935,1901,1121,160,0,0,0,28,152,195,299,166
overlap,1000,387,0.831012,[0.5,1.0],8,15038,2470,0.164251,2470,0,0,5,632,2221,2429,3548,3733,58,0,0,0,9,53,111,300,469
overlap,1000,388,0.439178,[0.1,0.5),8,14113,3013,0.213491,3013,0,0,6,1264,3270,2352,2508,1700,82,0,0,0,27,140,183,306,262
overlap,1000,389,0.746523,[0.5,1.0],8,15172,2402,0.158318,2402,0,0,1,796,3051,2776,3237,2909,52,0,0,0,9,75,148,323,393
overlap,1000,390,0.896358,[0.5,1.0],8,15262,2237,0.146573,2237,0,0,3,646,2424,2447,3705,3800,45,0,0,0,6,51,101,315,482
overlap,1000,391,0.738054,[0.5,1.0],8,15604,1927,0.123494,1927,0,0,0,519,2448,2821,4146,3743,50,0,0,0,9,58,128,326,429
overlap,1000,392,0.722501,[0.5,1.0],8,14671,2801,0.190921,2801,0,0,0,1072,3386,2433,2535,2444,67,0,0,0,16,109,136,290,382
overlap,1000,393,0.753493,[0.5,1.0],8,14522,2900,0.199697,2900,0,0,1,765,2532,2338,3188,2798,64,0,0,0,11,59,142,299,425
overlap,1000,394,0.769895,[0.5,1.0],8,13977,2903,0.207698,2903,0,0,0,1200,3369,2360,2272,1873,76,0,0,0,5,95,160,302,362
overlap,1000,395,0.204281,[0.1,0.5),8,13788,3566,0.258631,3566,0,0,1,1566,3326,2181,1959,1189,99,0,0,0,36,149,208,277,231
overlap,1000,396,0.851156,[0.5,1.0],8,14650,2765,0.188737,2765,0,0,0,997,3162,2535,2618,2573,51,0,0,0,6,53,127,274,489
overlap,1000,397,0.361036,[0.1,0.5),8,15576,2203,0.141436,2203,0,0,0,1060,3642,2978,3456,2237,87,0,0,0,16,118,182,310,287
overlap,1000,398,0.840296,[0.5,1.0],8,15177,2056,0.135468,2056,0,0,0,531,2136,2535,3967,3952,46,0,0,0,5,52,114,305,478
overlap,1000,399,0.722501,[0.5,1.0],8,11491,3695,0.321556,3695,0,0,1,776,2153,1531,1716,1619,63,0,0,0,10,86,134,367,340
overlap,1000,400,0.0843482,[0.01,0.1),8,12583,3973,0.315743,3973,0,0,1,1455,2865,1717,1709,863,150,0,0,0,36,190,192,296,136
overlap,1000,401,0.848488,[0.5,1.0],8,15361,1770,0.115227,1770,0,0,0,665,2580,2806,3931,3609,38,0,0,0,4,50,85,320,503
overlap,1000,402,0.760032,[0.5,1.0],8,14835,2502,0.168655,2502,0,0,0,1095,3474,2601,2752,2411,54,0,0,0,9,84,147,278,428
overlap,1000,403,0.758637,[0.5,1.0],8,14771,2967,0.200867,2967,0,0,1,822,2939,2538,2950,2554,78,0,0,0,6,86,144,314,372
overlap,1000,404,0.745285,[0.5,1.0],8,15810,1807,0.114295,1807,0,0,1,503,2453,2942,4024,4080,46,0,0,0,5,45,131,321,452
overlap,1000,405,0.666464,[0.5,1.0],8,15091,2346,0.155457,2346,0,0,0,723,2504,2514,3646,3358,60,0,0,0,14,79,142,317,388
overlap,1000,406,0.794096,[0.5,1.0],8,15903,1511,0.0950135,1511,0,0,0,437,2464,3045,4342,4104,36,0,0,0,5,56,120,329,454
overlap,1000,407,0.831012,[0.5,1.0],8,15810,1620,0.102467,1620,0,0,0,474,2423,3227,4184,3882,51,0,0,0,4,49,121,313,462
overlap,1000,408,0.765789,[0.5,1.0],8,14718,2973,0.201998,2973,0,0,4,839,2928,2415,2829,2730,78,0,0,0,13,61,140,316,392
overlap,1000,409,0.859031,[0.5,1.0],8,12784,3250,0.254224,3250,0,0,0,874,2346,1814,2249,2251,53,0,0,0,10,91,148,287,411
overlap,1000,410,0.722501,[0.5,1.0],8,14276,2895,0.202788,2895,0,0,3,746,2501,2262,3052,2817,58,0,0,0,5,65,135,349,388
overlap,1000,411,0.377734,[0.1,0.5),8,14514,3059,0.210762,3059,0,0,1,1496,3628,2664,2206,1460,68,0,0,0,25,128,222,261,296
overlap,1000,412,0.831012,[0.5,1.0],8,16232,927,0.0571094,927,0,0,0,250,2028,3337,4963,4727,36,0,0,0,5,46,139,306,468
overlap,1000,413,0.903287,[0.5,1.0],8,15947,1523,0.0955039,1523,0,0,0,504,2226,2955,4499,4240,36,0,0,0,6,52,107,328,471
overlap,1000,414,0.455008,[0.1,0.5),8,14152,3036,0.214528,3036,0,0,1,1099,3027,2496,2591,1902,98,0,0,0,14,133,171,286,298
overlap,1000,415,0.829687,[0.5,1.0],8,13704,2997,0.218695,2997,0,0,1,808,2617,2273,2614,2394,78,0,0,0,9,68,163,281,401
overlap,1000,416,0.758637,[0.5,1.0],8,15787,1918,0.121492,1918,0,0,1,542,2612,2842,4017,3855,45,0,0,0,3,61,95,283,513
overlap,1000,417,0.733371,[0.5,1.0],8,14453,3177,0.219816,3177,0,0,0,923,3179,2423,2534,2217,105,0,0,0,10,83,128,297,377
overlap,1000,418,0.740555,[0.5,1.0],8,12821,3076,0.239919,3076,0,0,1,975,2711,2039,2089,1930,79,0,0,0,11,97,165,310,338
overlap,1000,419,0.780288,[0.5,1.0],8,13800,3355,0.243116,3355,0,0,10,1197,3312,2194,1948,1784,69,0,0,0,13,84,160,289,385
overlap,1000,420,0.765634,[0.5,1.0],8,12861,3906,0.303709,3906,0,0,3,1165,2993,1871,1706,1217,96,0,0,0,17,110,182,315,280
overlap,1000,421,0.835979,[0.5,1.0],8,15017,2419,0.161084,2419,0,0,0,691,2622,2591,3331,3363,45,0,0,0,11,71,121,291,461
overlap,1000,422,0.180685,[0.1,0.5),8,14742,3091,0.209673,3091,0,0,4,1386,3361,2830,2786,1284,97,0,0,0,30,132,222,342,177
overlap,1000,423,0.891965,[0.5,1.0],8,16016,1218,0.076049,1218,0,0,0,370,2041,2882,4729,4776,38,0,0,0,0,34,100,292,536
overlap,1000,424,0.53345,[0.5,1.0],8,14453,2969,0.205424,2969,0,0,0,922,2721,2336,3007,2498,62,0,0,0,16,73,142,326,381
overlap,1000,425,0.637478,[0.5,1.0],8,13643,3225,0.236385,3225,0,0,3,1128,2825,2308,2404,1750,84,0,0,0,8,128,169,305,306
overlap,1000,426,0.120423,[0.1,0.5),8,14546,3516,0.241716,3516,0,0,12,1800,3875,2576,1802,965,125,0,0,0,61,203,248,238,125
overlap,1000,427,0.882527,[0.5,1.0],8,16159,1061,0.06566,1061,0,0,0,307,1864,2920,5006,5001,38,0,0,0,4,45,107,284,522
overlap,1000,428,0.533451,[0.5,1.0],8,15364,2394,0.155819,2394,0,0,3,1103,3340,2951,3075,2498,55,0,0,0,11,123,173,260,378
overlap,1000,429,0.0898338,[0.01,0.1),8,11033,3538,0.320674,3538,0,0,1,1239,2293,1611,1698,653,101,0,0,0,38,172,257,369,63
overlap,1000,430,0.722501,[0.5,1.0],8,15082,2684,0.17796,2684,0,0,0,1023,3586,2944,2733,2112,76,0,0,0,7,108,168,343,298
overlap,1000,431,0.9046,[0.5,1.0],8,15762,1660,0.105317,1660,0,0,0,533,2181,2799,4060,4529,40,0,0,0,7,43,96,261,553
overlap,1000,432,0.742093,[0.5,1.0],8,15831,1661,0.104921,1661,0,0,0,456,2349,2987,4302,4076,66,0,0,0,4,67,118,306,439
overlap,1000,433,0.240857,[0.1,0.5),8,15039,2752,0.182991,2752,0,0,4,1512,3938,2950,2536,1347,105,0,0,0,23,152,235,300,185
overlap,1000,434,0.842719,[0.5,1.0],8,16181,1394,0.0861504,1394,0,0,0,427,2298,3290,4596,4176,45,0,0,0,9,60,127,306,453
overlap,1000,435,0.776328,[0.5,1.0],8,15177,2313,0.152402,2313,0,0,0,869,3103,2888,3307,2697,58,0,0,0,7,61,145,348,381
overlap,1000,436,0.768271,[0.5,1.0],8,14298,2870,0.200727,2870,0,0,0,1087,3315,2503,2502,2021,72,0,0,0,16,69,156,297,390
overlap,1000,437,0.772004,[0.5,1.0],8,14653,2969,0.202621,2969,0,0,4,901,3056,2520,2827,2376,82,0,0,0,7,95,150,317,349
overlap,1000,438,0.83764,[0.5,1.0],8,15004,2401,0.160024,2401,0,0,1,771,2859,2781,3297,2894,49,0,0,0,6,62,153,318,412
overlap,1000,439,0.722501,[0.5,1.0],8,14393,3157,0.219343,3157,0,0,0,1134,3212,2342,2417,2131,127,0,0,0,5,109,136,285,338
overlap,1000,440,0.722501,[0.5,1.0],8,14365,2980,0.207449,2980,0,0,2,987,2833,2276,2760,2527,70,0,0,0,6,65,139,348,372
overlap,1000,441,0.842128,[0.5,1.0],8,16095,1256,0.0780367,1256,0,0,0,491,2386,3263,4462,4237,39,0,0,0,2,60,146,308,445
overlap,1000,442,0.361036,[0.1,0.5),8,15630,2165,0.138516,2165,0,0,2,1038,3293,3118,3692,2322,77,0,0,0,15,117,179,348,264
overlap,1000,443,0.831012,[0.5,1.0],8,14948,2402,0.16069,2402,0,0,0,670,2653,2551,3478,3194,51,0,0,0,6,58,114,339,432
overlap,1000,444,0.831012,[0.5,1.0],8,14420,2984,0.206935,2984,0,0,0,748,2476,2213,3041,2958,69,0,0,0,6,61,98,298,468
overlap,1000,445,0.144725,[0.1,0.5),8,14003,3441,0.245733,3441,0,0,2,1689,3609,2429,2013,820,93,0,0,0,30,174,253,319,131
overlap,1000,446,0.794624,[0.5,1.0],8,12704,3357,0.264247,3357,0,0,1,749,2218,1848,2252,2279,75,0,0,0,9,80,147,292,397
overlap,1000,447,0.835902,[0.5,1.0],8,15973,1311,0.082076,1311,0,0,0,361,2224,3180,4443,4454,48,0,0,0,4,56,100,323,469
overlap,1000,448,0.782722,[0.5,1.0],8,15018,2339,0.155746,2339,0,0,0,793,2975,2784,3292,2835,56,0,0,0,2,71,156,287,428
overlap,1000,449,0.73683,[0.5,1.0],8,15599,1799,0.115328,1799,0,0,0,593,2818,3083,3833,3473,74,0,0,0,9,67,147,290,413
overlap,1000,450,0.81208,[0.5,1.0],8,12848,3765,0.293042,3765,0,0,2,1002,2696,1908,1895,1580,134,0,0,0,12,119,179,268,288
overlap,1000,451,0.82815,[0.5,1.0],8,15776,1544,0.0978702,1544,0,0,0,386,2007,2637,4456,4746,38,0,0,0,3,41,104,280,534
overlap,1000,452,0.844991,[0.5,1.0],8,15323,2108,0.137571,2108,0,0,1,571,2387,2649,3990,3617,64,0,0,0,10,56,117,304,449
overlap,1000,453,0.853667,[0.5,1.0],8,11043,3653,0.330798,3653,0,0,1,969,2250,1465,1413,1292,74,0,0,0,8,63,162,296,397
overlap,1000,454,0.758637,[0.5,1.0],8,14965,2409,0.160976,2409,0,0,0,752,2925,2809,3315,2755,50,0,0,0,9,65,149,350,377
overlap,1000,455,0.731227,[0.5,1.0],8,13826,3180,0.230001,3180,0,0,3,965,2806,2266,2506,2100,85,0,0,0,11,65,153,344,342
overlap,1000,456,0.848488,[0.5,1.0],8,13739,3285,0.2391,3285,0,0,1,859,2744,2247,2440,2163,91,0,0,0,9,81,146,279,394
overlap,1000,457,0.823714,[0.5,1.0],8,16028,1354,0.0844772,1354,0,0,1,376,1720,2754,4804,5019,38,0,0,0,6,41,107,276,532
overlap,1000,458,0.877805,[0.5,1.0],8,16415,790,0.0481267,790,0,0,0,234,1590,2857,5396,5548,29,0,0,0,6,37,105,306,517
overlap,1000,459,0.877805,[0.5,1.0],8,16140,1032,0.0639405,1032,0,0,0,353,2218,3070,4828,4639,18,0,0,0,3,35,103,331,510
overlap,1000,460,0.447235,[0.1,0.5),8,13789,3761,0.272754,3761,0,0,3,1836,3446,1962,1654,1127,73,0,0,0,20,134,179,315,279
overlap,1000,461,0.831012,[0.5,1.0],8,14170,2541,0.179323,2541,0,0,0,779,2677,2470,3017,2686,47,0,0,0,4,45,138,337,429
overlap,1000,462,0.667281,[0.5,1.0],8,14206,2862,0.201464,2862,0,0,5,1086,2880,2424,2721,2228,51,0,0,0,8,102,149,305,385
overlap,1000,463,0.361036,[0.1,0.5),8,14023,3530,0.251729,3530,0,0,4,1458,3336,2242,2124,1329,104,0,0,0,23,134,211,285,243
overlap,1000,464,0.883161,[0.5,1.0],8,11875,3280,0.276211,3280,0,0,6,931,2444,1851,1831,1532,85,0,0,0,9,82,151,322,351
overlap,1000,465,0.792459,[0.5,1.0],8,15652,1648,0.10529,1648,0,0,1,543,2462,2758,4088,4152,47,0,0,0,2,51,122,280,498
overlap,1000,466,0.824685,[0.5,1.0],8,14304,2928,0.204698,2928,0,0,1,831,2756,2344,2945,2499,66,0,0,0,6,53,163,327,385
overlap,1000,467,0.812949,[0.5,1.0],8,15022,1564,0.104114,1564,0,0,0,981,3347,3170,3268,2692,73,0,0,0,8,101,202,278,338
overlap,1000,468,0.822855,[0.5,1.0],8,16257,1165,0.0716614,1165,0,0,0,276,1539,2639,5067,5571,53,0,0,0,2,36,82,286,541
overlap,1000,469,0.0516179,[0.01,0.1),8,10822,3886,0.359083,3886,0,0,2,1247,2282,1415,1290,700,223,0,0,0,64,200,208,231,74
overlap,1000,470,0.789104,[0.5,1.0],8,15019,2295,0.152806,2295,0,0,3,823,2654,2626,3450,3168,53,0,0,0,5,55,113,325,449
overlap,1000,471,0.77119,[0.5,1.0],8,14862,2370,0.159467,2370,0,0,0,1010,3243,2790,2910,2539,57,0,0,0,8,64,133,306,432
overlap,1000,472,0.73683,[0.5,1.0],8,15330,2282,0.148858,2282,0,0,3,835,2966,2847,3459,2938,33,0,0,0,3,60,137,334,433
overlap,1000,473,0.722501,[0.5,1.0],8,15766,1902,0.120639,1902,0,0,0,673,2955,3130,3796,3310,51,0,0,0,13,70,152,343,371
overlap,1000,474,0.828355,[0.5,1.0],8,15158,2471,0.163016,2471,0,0,1,621,2490,2720,3606,3249,53,0,0,0,4,58,109,323,453
overlap,1000,475,0.838101,[0.5,1.0],8,13382,2927,0.218727,2927,0,0,0,968,2829,2149,2393,2116,43,0,0,0,4,68,149,339,397
overlap,1000,476,0.0801941,[0.01,0.1),8,11903,4178,0.351004,4178,0,0,5,1313,2688,1527,1378,814,230,0,0,0,59,181,174,230,126
overlap,1000,477,0.808542,[0.5,1.0],8,12068,3696,0.306265,3696,0,0,1,988,2439,1728,1712,1504,57,0,0,0,7,58,160,341,377
overlap,1000,478,0.792459,[0.5,1.0],8,14739,2525,0.171314,2525,0,0,0,1007,3332,2718,2711,2446,47,0,0,0,6,69,174,279,425
overlap,1000,479,0.794624,[0.5,1.0],8,15025,2447,0.162862,2447,0,0,2,846,3053,2780,3073,2824,57,0,0,0,5,72,125,312,429
overlap,1000,480,0.815253,[0.5,1.0],8,16190,1059,0.0654107,1059,0,0,0,367,2151,3226,4666,4721,41,0,0,0,3,44,128,275,509
overlap,1000,481,0.842719,[0.5,1.0],8,13244,3573,0.269783,3573,0,0,0,1084,2848,1971,1997,1771,78,0,0,0,8,84,134,296,400
overlap,1000,482,0.722501,[0.5,1.0],8,14172,3061,0.215989,3061,0,0,0,1214,3380,2330,2208,1979,62,0,0,0,8,85,159,301,385
overlap,1000,483,0.796678,[0.5,1.0],8,14732,2458,0.166848,2458,0,0,1,931,3359,2657,2862,2464,56,0,0,0,9,70,128,284,453
overlap,1000,484,0.918072,[0.5,1.0],8,15179,2322,0.152975,2322,0,0,0,726,2772,2977,3404,2978,41,0,0,0,3,63,113,306,474
overlap,1000,485,0.76534,[0.5,1.0],8,15031,2387,0.158805,2387,0,0,0,671,2844,2586,3394,3149,65,0,0,0,7,60,142,310,416
overlap,1000,486,0.822395,[0.5,1.0],8,14762,2342,0.158651,2342,0,0,0,558,2192,2365,3399,3906,66,0,0,0,3,69,87,279,496
overlap,1000,487,0.783513,[0.5,1.0],8,13695,3123,0.228039,3123,0,0,2,950,2559,2146,2602,2313,67,0,0,0,5,67,127,297,437
overlap,1000,488,0.722501,[0.5,1.0],8,13585,3490,0.256901,3490,0,0,0,911,2937,2015,2271,1961,118,0,0,0,18,107,178,281,298
overlap,1000,489,0.722501,[0.5,1.0],8,11841,4044,0.341525,4044,0,0,0,966,2279,1565,1649,1338,111,0,0,0,14,102,159,335,279
overlap,1000,490,0.733947,[0.5,1.0],8,14617,2522,0.172539,2522,0,0,1,713,2567,2474,3259,3081,66,0,0,0,11,72,133,316,402
overlap,1000,491,0.722501,[0.5,1.0],8,14352,2903,0.202271,2903,0,0,1,848,2870,2450,2795,2485,68,0,0,0,12,75,163,342,340
overlap,1000,492,0.811221,[0.5,1.0],8,12867,3640,0.282894,3640,0,0,0,1252,3300,2009,1549,1117,86,0,0,0,14,99,183,309,309
overlap,1000,493,0.744045,[0.5,1.0],8,13989,3015,0.215526,3015,0,0,2,1120,3178,2285,2411,1978,56,0,0,0,12,62,146,344,380
overlap,1000,494,0.744771,[0.5,1.0],8,13764,3013,0.218904,3013,0,0,3,1047,3055,2288,2359,1999,62,0,0,0,8,79,173,331,347
overlap,1000,495,0.0975193,[0.01,0.1),8,11901,4184,0.351567,4184,0,0,3,1631,2730,1423,1261,669,132,0,0,0,53,209,213,291,102
overlap,1000,496,0.794624,[0.5,1.0],8,15751,1753,0.111295,1753,0,0,0,398,1713,2437,4550,4900,65,0,0,0,6,56,102,299,472
overlap,1000,497,0.722501,[0.5,1.0],8,10595,3395,0.320434,3395,0,0,2,916,1947,1393,1510,1432,73,0,0,0,11,95,160,351,310
overlap,1000,498,0.738054,[0.5,1.0],8,12144,3477,0.286314,3477,0,0,2,1087,2643,1746,1668,1521,88,0,0,0,14,87,158,329,324
overlap,1000,499,0.273638,[0.1,0.5),8,13601,3279,0.241085,3279,0,0,6,1408,3263,2151,2102,1392,105,0,0,0,21,150,183,279,262
overlap,1000,500,0.877805,[0.5,1.0],8,10814,3241,0.299704,3241,0,0,1,824,2061,1519,1669,1499,81,0,0,0,9,74,150,320,366
overlap,1000,501,0.859031,[0.5,1.0],8,14723,2763,0.187666,2763,0,0,0,650,2232,2035,3218,3825,70,0,0,0,6,54,96,256,518
overlap,1000,502,0.497714,[0.1,0.5),8,15270,2709,0.177407,2709,0,0,3,1058,3172,2825,3108,2395,64,0,0,0,13,95,159,300,369
overlap,1000,503,0.351621,[0.1,0.5),8,13735,3537,0.257517,3537,0,0,6,1529,3222,2121,1854,1466,62,0,0,0,17,134,191,292,304
overlap,1000,504,0.778158,[0.5,1.0],8,10251,3193,0.311482,3193,0,0,2,869,1861,1388,1457,1481,68,0,0,0,14,80,177,303,358
overlap,1000,505,0.783513,[0.5,1.0],8,13771,2879,0.209063,2879,0,0,4,965,2944,2442,2465,2072,57,0,0,0,9,83,154,310,387
overlap,1000,506,0.818394,[0.5,1.0],8,12965,3152,0.243116,3152,0,0,1,1052,2652,1968,2131,2009,48,0,0,0,9,70,116,321,436
overlap,1000,507,0.841156,[0.5,1.0],8,13725,3161,0.23031,3161,0,0,3,1241,3529,2359,1958,1474,80,0,0,0,11,79,179,313,338
overlap,1000,508,0.51023,[0.5,1.0],8,13507,3438,0.254535,3438,0,0,3,1417,2992,2003,2006,1648,63,0,0,0,24,86,168,278,381
overlap,1000,509,0.733947,[0.5,1.0],8,13437,3124,0.232492,3124,0,0,4,811,2658,2137,2492,2211,61,0,0,0,5,68,162,332,372
overlap,1000,510,0.344752,[0.1,0.5),8,15144,2772,0.183043,2772,0,0,1,1208,3541,2816,2810,1996,75,0,0,0,15,142,183,295,290
overlap,1000,511,0.86591,[0.5,1.0],8,15928,1590,0.0998242,1590,0,0,0,523,2615,3161,4145,3894,31,0,0,0,6,43,105,302,513
overlap,1000,512,0.879709,[0.5,1.0],8,13703,3326,0.242721,3326,0,0,3,790,2638,2240,2533,2173,85,0,0,0,8,69,144,287,407
overlap,1000,513,0.325683,[0.1,0.5),8,13370,3812,0.285116,3812,0,0,1,1527,3202,2057,1636,1135,78,0,0,0,35,143,201,285,258
overlap,1000,514,0.180685,[0.1,0.5),8,14522,3216,0.221457,3216,0,0,7,1515,3378,2628,2600,1178,93,0,0,0,36,169,215,337,150
overlap,1000,515,0.722501,[0.5,1.0],8,13450,3250,0.241636,3250,0,0,0,1198,3162,2135,2033,1672,84,0,0,0,9,93,165,322,327
overlap,1000,516,0.899024,[0.5,1.0],8,14385,2890,0.200904,2890,0,0,0,1247,3521,2580,2416,1731,41,0,0,0,6,62,141,330,420
overlap,1000,517,0.495276,[0.1,0.5),8,14516,3045,0.209769,3045,0,0,2,1343,3318,2512,2522,1774,74,0,0,0,18,104,171,323,310
overlap,1000,518,0.775268,[0.5,1.0],8,12663,3239,0.255785,3239,0,0,4,1075,2410,1773,2085,2077,67,0,0,0,12,51,148,299,423
overlap,1000,519,0.755858,[0.5,1.0],8,15387,2092,0.135959,2092,0,0,1,677,2578,2834,3632,3573,60,0,0,0,6,65,119,285,465
overlap,1000,520,0.903287,[0.5,1.0],8,14103,2600,0.184358,2600,0,0,0,658,2263,2159,3096,3327,62,0,0,0,7,58,108,250,515
overlap,1000,521,0.740875,[0.5,1.0],8,14398,2835,0.196902,2835,0,0,3,1271,3738,2518,2368,1665,81,0,0,0,5,83,145,326,360
overlap,1000,522,0.733947,[0.5,1.0],8,16012,1514,0.0945541,1514,0,0,0,486,2422,3123,4503,3964,62,0,0,0,4,59,150,340,385
